college_name,choice_code,course_name,category,rank,percentile
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,LSC,1307,91.6
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,EWS,1055,92.11
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,GOPEN,403,94.13
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,GSC,897,92.56
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,GOBC,441,94.0
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,LOPEN,334,94.47
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,LST,37121,69.06
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,LSEBC,912,92.5
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,EWS,1325,91.56
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,GOPEN,435,94.0
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,GSC,2011,90.39
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,GST,17378,78.94
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,GSEBC,593,93.43
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,LOPEN,638,93.29
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,LOBC,899,92.53
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,EWS,1334,91.54
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,GOPEN,567,93.53
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,GST,12541,81.71
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,GOBC,817,92.76
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,LOPEN,1413,91.38
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,LSC,12468,81.74
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,LSEBC,2285,90.0
"6007 Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,EWS,3401,88.67
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,GOPEN,3070,89.03
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,GOBC,6426,85.88
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,LOPEN,1748,90.82
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,LSC,11388,82.4
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,LOBC,7540,84.97
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,LSEBC,2601,89.6
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,EWS,17727,78.74
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,GOPEN,6425,85.88
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,GSC,17450,78.89
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,GNTA,11646,82.24
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,GNTC,13128,81.35
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,GOBC,13805,80.94
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,GSEBC,7129,85.29
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,LOPEN,3786,88.24
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,EWS,28011,73.53
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,GOPEN,41237,66.71
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,LOPEN,12072,82.0
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,LSC,28843,73.14
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,LOBC,21125,76.91
"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,EWS,27142,73.91
"6036 Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,GOPEN,3331,88.74
"6036 Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,GSC,7542,84.97
"6036 Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,GOBC,4814,87.25
"6036 Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,GSEBC,3799,88.23
"6036 Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,LOPEN,2568,89.66
"6036 Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,EWS,4448,87.6
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,GOPEN,2678,89.5
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,GOBC,3575,88.5
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,LOPEN,3180,88.89
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,LSC,12297,81.83
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,LST,45191,63.44
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,LNTA,7584,84.94
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,LSEBC,3852,88.17
"6036 Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,EWS,6770,85.56
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,GOPEN,3641,88.41
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,GOBC,4837,87.22
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,LOPEN,2147,90.18
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,LSC,7589,84.94
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,LOBC,4671,87.41
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,LSEBC,3250,88.82
"6036 Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,EWS,13583,81.06
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,GOPEN,4069,87.94
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,GSC,8293,84.44
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,GOBC,4397,87.66
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,GSEBC,4449,87.6
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LOPEN,4010,88.0
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LSC,10042,83.26
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LNTA,11168,82.56
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LNTC,12621,81.66
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LNTD,13443,81.14
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LOBC,4852,87.2
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,LSEBC,4746,87.31
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,EWS,18316,78.4
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,GOPEN,8841,84.06
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,GSC,18515,78.29
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,GNTA,20439,77.26
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,GOBC,15569,79.94
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,GSEBC,15880,79.76
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,LOPEN,7294,85.18
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,LSC,9132,83.88
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,LST,22822,76.06
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,LNTC,22872,76.06
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,EWS,45975,62.47
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GOPEN,29961,72.62
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GSC,47718,59.53
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GST,41660,66.41
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GNTB,48095,58.36
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GNTC,46242,62.13
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GNTD,43097,65.38
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GOBC,47460,60.05
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,GSEBC,41042,66.82
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,LOPEN,43131,65.35
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,DEF-O,42976,65.47
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,EWS,41835,66.29
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),GOPEN,4881,87.18
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),GSC,9340,83.71
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),GOBC,5178,86.91
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),LOPEN,4423,87.63
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),LSEBC,6858,85.49
"6122 TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),EWS,21542,76.69
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GOPEN,27231,73.89
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GSC,45508,63.1
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GNTA,35500,69.89
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GNTB,47064,60.84
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GNTC,35054,70.11
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GNTD,39809,67.58
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,GOBC,41711,66.38
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,LOPEN,22304,76.32
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,LSC,34406,70.42
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,LOBC,34963,70.16
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,EWS,48508,56.65
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,GOPEN,5307,86.8
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,GSC,13540,81.09
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,GNTA,10046,83.26
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,GNTD,7191,85.25
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,GOBC,5970,86.23
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,GSEBC,6587,85.73
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,LOPEN,3483,88.57
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,LSC,11312,82.46
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,LNTB,14319,80.63
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,LNTC,12312,81.83
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,LOBC,5626,86.51
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,DEF-O,10503,83.0
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,EWS,18840,78.11
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,GOPEN,7436,85.06
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,GSC,14658,80.46
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,GNTB,12815,81.54
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,GNTC,10516,82.97
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,GOBC,8006,84.63
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,GSEBC,8677,84.17
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,LOPEN,6839,85.5
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,LSC,17433,78.91
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,LNTA,20665,77.14
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,LNTD,9124,83.88
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,LOBC,7253,85.2
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,LSEBC,8051,84.6
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,DEF-O,11915,82.06
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,EWS,23879,75.54
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GOPEN,9097,83.89
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GSC,17813,78.69
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GNTA,10971,82.69
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GNTC,12532,81.71
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GNTD,11424,82.4
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GOBC,10324,83.09
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,GSEBC,10049,83.26
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,LOPEN,9376,83.71
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,LSC,19541,77.71
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,LNTB,26977,74.0
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,LOBC,10045,83.26
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,LSEBC,11895,82.11
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,DEF-O,10674,82.87
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,EWS,30053,72.57
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,GOPEN,13578,81.08
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,GSC,29015,73.08
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,GNTB,39117,67.95
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,GOBC,16550,79.38
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,GSEBC,24166,75.38
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,LOPEN,14327,80.63
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,LNTC,46989,61.0
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,LOBC,34159,70.53
"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,EWS,19890,77.54
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,GOPEN,2001,90.4
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,GSC,6242,86.0
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,GOBC,2246,90.06
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,GSEBC,2027,90.34
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,LOPEN,1932,90.51
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,LNTB,5061,87.03
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,LNTC,4749,87.31
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,LOBC,2055,90.29
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,EWS,10384,83.06
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GOPEN,7981,84.67
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GSC,18215,78.44
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GST,46799,61.33
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GNTA,11175,82.56
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GNTB,16528,79.39
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GNTC,8450,84.33
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GNTD,12754,81.56
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GOBC,12258,81.88
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,GSEBC,9411,83.67
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,LOPEN,7900,84.72
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,LSC,20640,77.17
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,LOBC,12011,82.0
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,LSEBC,8482,84.3
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,PWD-O,15257,80.11
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,DEF-O,19957,77.5
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,EWS,16665,79.33
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GOPEN,7990,84.65
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GSC,18733,78.17
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GNTB,9197,83.83
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GNTC,8507,84.29
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GNTD,11511,82.34
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GOBC,10188,83.18
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,GSEBC,9515,83.6
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,LOPEN,6890,85.48
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,LSC,15697,79.88
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,LNTA,11146,82.57
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,LOBC,9458,83.65
"6139 Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,LSEBC,8865,84.06
